id,key,value,type
103486454,highway,traffic_signals,regular
103486884,highway,turning_circle,regular
103486884,source,Yahoo,regular
103488240,railway,level_crossing,regular
103488872,highway,turning_loop,regular
103489003,highway,turning_circle,regular
103490636,highway,turning_circle,regular
103490656,highway,turning_circle,regular
103490999,railway,level_crossing,regular
103491177,highway,turning_circle,regular
103491699,railway,level_crossing,regular
103492347,highway,turning_circle,regular
103492656,highway,turning_circle,regular
103493366,highway,turning_circle,regular
103494173,highway,turning_circle,regular
103494173,source,Yahoo,regular
103494821,highway,turning_circle,regular
103494861,highway,turning_circle,regular
103494884,highway,turning_circle,regular
103495585,highway,traffic_signals,regular
103495585,source,Bing,regular
103504704,highway,turning_circle,regular
103509186,highway,traffic_signals,regular
103510926,highway,turning_loop,regular
103512284,highway,turning_circle,regular
103514131,highway,traffic_signals,regular
103518777,highway,traffic_signals,regular
103522457,railway,level_crossing,regular
103522465,highway,traffic_signals,regular
103523995,highway,turning_circle,regular
103524465,highway,traffic_signals,regular
103524545,highway,traffic_signals,regular
103524547,highway,traffic_signals,regular
103530525,highway,turning_circle,regular
103534657,highway,turning_circle,regular
103538345,highway,turning_circle,regular
103539940,highway,turning_circle,regular
103544986,highway,traffic_signals,regular
103549205,highway,traffic_signals,regular
103549205,traffic_signals,signal,regular
103549332,highway,traffic_signals,regular
103549334,highway,traffic_signals,regular
103549516,highway,traffic_signals,regular
103549516,traffic_signals,signal,regular
103563826,highway,turning_circle,regular
103565771,highway,turning_circle,regular
103567579,highway,turning_circle,regular
103572887,highway,traffic_signals,regular
103576188,highway,turning_circle,regular
103585678,highway,turning_circle,regular
103585717,highway,turning_circle,regular
103602185,railway,level_crossing,regular
103605948,highway,traffic_signals,regular
103605950,highway,traffic_signals,regular
103605986,railway,level_crossing,regular
103606876,highway,traffic_signals,regular
103606879,railway,level_crossing,regular
103609126,crossing,zebra,regular
103609126,highway,crossing,regular
103624919,highway,traffic_signals,regular
103632466,highway,traffic_signals,regular
103632708,highway,traffic_signals,regular
103632710,highway,traffic_signals,regular
103635491,railway,level_crossing,regular
103636329,highway,turning_circle,regular
103643558,highway,traffic_signals,regular
103643761,highway,traffic_signals,regular
103645046,highway,traffic_signals,regular
103645086,highway,traffic_signals,regular
103645291,highway,traffic_signals,regular
103646027,highway,traffic_signals,regular
103655655,highway,turning_circle,regular
103659452,highway,turning_circle,regular
103659580,highway,turning_circle,regular
103663946,highway,traffic_signals,regular
103665313,highway,turning_circle,regular
103666176,highway,turning_circle,regular
103672142,highway,traffic_signals,regular
103672146,highway,traffic_signals,regular
103678593,highway,turning_circle,regular
103700164,highway,turning_circle,regular
103700450,railway,level_crossing,regular
103726200,highway,turning_circle,regular
103731690,highway,turning_circle,regular
103736547,highway,turning_circle,regular
103742460,highway,turning_circle,regular
103748671,highway,traffic_signals,regular
103748673,highway,traffic_signals,regular
103754031,highway,turning_circle,regular
103754180,highway,turning_circle,regular
103759691,highway,turning_circle,regular
103762506,highway,turning_circle,regular
103770467,highway,turning_circle,regular
103770856,highway,turning_circle,regular
103771294,highway,turning_circle,regular
103782004,railway,level_crossing,regular
103784370,highway,turning_circle,regular
103798551,highway,turning_circle,regular
103804668,crossing,zebra,regular
103804668,highway,crossing,regular
103804671,crossing,zebra,regular
103804671,highway,crossing,regular
103808835,highway,turning_circle,regular
103813308,highway,turning_circle,regular
103813600,highway,turning_circle,regular
103830164,railway,level_crossing,regular
103832983,highway,turning_circle,regular
109727831,highway,traffic_signals,regular
109727997,highway,traffic_signals,regular
109728089,highway,turning_circle,regular
109728262,highway,traffic_signals,regular
109728459,highway,traffic_signals,regular
109729474,highway,traffic_signals,regular
109729661,highway,traffic_signals,regular
109729699,highway,traffic_signals,regular
109729731,highway,traffic_signals,regular
109729739,highway,traffic_signals,regular
109729770,highway,traffic_signals,regular
109729811,highway,traffic_signals,regular
109729852,highway,traffic_signals,regular
109729868,highway,traffic_signals,regular
109730010,highway,traffic_signals,regular
109730020,highway,traffic_signals,regular
109730020,traffic_signals,signal,regular
109730028,highway,traffic_signals,regular
109730028,traffic_signals,signal,regular
109730043,highway,traffic_signals,regular
109730043,traffic_signals,signal,regular
109730068,highway,traffic_signals,regular
109730392,highway,traffic_signals,regular
109730809,highway,traffic_signals,regular
109730833,highway,traffic_signals,regular
109730863,highway,traffic_signals,regular
109730919,highway,traffic_signals,regular
109731070,highway,traffic_signals,regular
109731181,highway,traffic_signals,regular
109731202,highway,traffic_signals,regular
109731265,highway,traffic_signals,regular
109731271,highway,traffic_signals,regular
109731317,highway,traffic_signals,regular
109731459,highway,traffic_signals,regular
109731506,highway,traffic_signals,regular
109732032,highway,traffic_signals,regular
109732087,highway,motorway_junction,regular
109732087,ref,25,regular
109732318,highway,traffic_signals,regular
109733306,highway,traffic_signals,regular
109734922,highway,turning_circle,regular
109735008,highway,motorway_junction,regular
109735008,ref,32,regular
109735337,highway,motorway_junction,regular
109735337,old_ref,41,regular
109735337,ref,346B,regular
109735834,noexit,yes,regular
109738604,highway,motorway_junction,regular
109738604,noref,yes,regular
109738876,highway,motorway_junction,regular
109738876,old_ref,17,regular
109738876,ref,22,regular
109738982,highway,motorway_junction,regular
109738982,noref,yes,regular
109739090,highway,traffic_signals,regular
109739225,railway,level_crossing,regular
109739272,highway,traffic_signals,regular
109739547,highway,traffic_signals,regular
109740241,barrier,chain,regular
109740428,highway,traffic_signals,regular
109742507,highway,motorway_junction,regular
109742507,old_ref,45,regular
109742507,ref,349,regular
109742709,highway,motorway_junction,regular
109742709,noref,yes,regular
109745405,barrier,lift_gate,regular
109745415,highway,traffic_signals,regular
109745905,highway,traffic_signals,regular
109747269,railway,level_crossing,regular
109747646,highway,motorway_junction,regular
109747646,old_ref,16,regular
109747646,ref,20,regular
109748083,highway,traffic_signals,regular
109748130,highway,motorway_junction,regular
109748130,noref,yes,regular
109748357,highway,motorway_junction,regular
109748357,old_ref,42,regular
109748357,ref,346C,regular
109748543,highway,motorway_junction,regular
109748543,noref,yes,regular
109748655,highway,motorway_junction,regular
109748655,old_ref,15,regular
109748655,ref,19,regular
109748703,highway,motorway_junction,regular
109748703,old_ref,34,regular
109748703,ref,340B,regular
109748771,highway,motorway_junction,regular
109748771,noref,yes,regular
109748955,highway,motorway_junction,regular
109748955,old_ref,34,regular
109748955,ref,340B,regular
109749743,highway,traffic_signals,regular
109750342,highway,motorway_junction,regular
109750342,old_ref,41,regular
109750342,ref,346B,regular
109752935,highway,traffic_signals,regular
109753054,highway,stop,regular
109753396,highway,motorway_junction,regular
109753396,old_ref,14,regular
109753396,ref,17,regular
109753452,highway,motorway_junction,regular
109753452,noref,yes,regular
109753477,highway,motorway_junction,regular
109753477,ref,23,regular
109753510,highway,traffic_signals,regular
109753613,highway,traffic_signals,regular
109753916,highway,traffic_signals,regular
109755755,highway,motorway_junction,regular
109755755,noref,yes,regular
109756094,highway,traffic_signals,regular
109756357,highway,motorway_junction,regular
109756357,old_ref,16,regular
109756357,ref,20,regular
109756384,highway,traffic_signals,regular
109756990,railway,level_crossing,regular
109757069,railway,level_crossing,regular
109757299,railway,level_crossing,regular
109757466,railway,crossing,regular
109757561,railway,level_crossing,regular
109757571,railway,level_crossing,regular
109757724,railway,level_crossing,regular
109757863,highway,motorway_junction,regular
109757863,ref,30,regular
109758119,highway,traffic_signals,regular
109758248,highway,motorway_junction,regular
109758248,ref,32,regular
109758426,highway,motorway_junction,regular
109758426,noref,yes,regular
109760690,highway,motorway_junction,regular
109760690,noref,yes,regular
109761669,highway,traffic_signals,regular
109761712,highway,motorway_junction,regular
109761712,old_ref,40,regular
109761712,ref,346A,regular
109763233,highway,traffic_signals,regular
109763991,highway,motorway_junction,regular
109763991,old_ref,39,regular
109763991,ref,345,regular
109764195,highway,motorway_junction,regular
109764195,old_ref,46,regular
109764195,ref,350,regular
109764604,highway,traffic_signals,regular
